chr	strand	coord	tottag	UPA_start	UPA_end	nPA	maxtag	ftr	gene_type	ftr_start	ftr_end	gene	gene_start	gene_end	gene_stop_codon	upstream_id	upstream_start	upstream_end	downstream_id	downstream_start	downstream_end	three_UTR_length	three_extend	toStop	tag
6642	chr6	+	137837892	1	137837892	137837892	1	1	3UTR	NA	137837173	137837894	232449	137754546	137760963	137760963	NA	NA	NA	NA	NA	NA	76929	NA	76929	1
6643	chr6	+	137896146	1	137896146	137896146	1	1	intergenic	NA	137857340	138140316	232449	137754576	137857340	137760963	232449	137754576	137857340	56615	138140316	138156755	135183	38806	NA	1
6644	chr6	+	140292755	1	140292755	140292755	1	1	intergenic	NA	140132508	140309071	character(0)	140132067	140132508	3074322	character(0)	140132067	140132508	character(0)	140309071	140309740	137218433	160247	NA	1
6645	chr6	+	140597110	2	140597110	140597110	2	1	3UTR	NA	140593650	140597110	109135	140424054	140597110	140593649	NA	NA	NA	NA	NA	NA	3461	NA	3461	2
6646	chr6	+	141500392	1	141500392	141500392	1	1	3UTR	NA	141498894	141507448	54611	141249269	141507448	141498893	NA	NA	NA	NA	NA	NA	1499	NA	1499	1
6647	chr6	+	141502522	1	141502522	141502522	1	1	3UTR	NA	141498894	141507448	54611	141249269	141507448	141498893	NA	NA	NA	NA	NA	NA	3629	NA	3629	1
6648	chr6	+	142402136	1	142402136	142402136	1	1	3UTR	NA	142401582	142403858	66964	142387221	142403858	142401581	NA	NA	NA	NA	NA	NA	555	NA	555	1
6649	chr6	+	142403155	1	142403155	142403155	1	1	3UTR	NA	142401582	142403858	66964	142387221	142403858	142401581	NA	NA	NA	NA	NA	NA	1574	NA	1574	1
6650	chr6	+	142775709	1	142775709	142775709	1	1	3UTR	NA	142775341	142775714	12764	142756686	142775714	142775340	NA	NA	NA	NA	NA	NA	369	NA	369	1
6651	chr6	+	143167636	1	143167636	143167636	1	1	CDS	NA	143167481	143167636	75320	143167221	143218497	143218088	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6652	chr6	+	143208546	1	143208546	143208546	1	1	3UTR	NA	143203457	143208546	75320	143167221	143218497	143218088	NA	NA	NA	NA	NA	NA	9542	NA	9542	1
6653	chr6	+	143296264	1	143296264	143296264	1	1	exon	NA	143295614	143297272	52285	143245888	143249112	143249112	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6654	chr6	+	143297877	3	143297875	143297877	3	1	3UTR	NA	NA	NA	52285	NA	NA	NA	52285	143245893	143297272	character(0)	144021908	144023778	48765	605	48765	3
6655	chr6	+	145619865	2	145619865	145619865	2	1	intron	NA	145619864	145621090	22147	145615757	145621479	145621387	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6656	chr6	+	145962482	1	145962482	145962482	1	1	3UTR	NA	145961496	145965223	16651	145931641	145965223	145961495	NA	NA	NA	NA	NA	NA	987	NA	987	1
6657	chr6	+	146081618	1	146081618	146081618	1	1	intergenic	NA	145965223	146376417	16651	145953429	145965223	145961495	16651	145953429	145965223	character(0)	146376417	146378186	120123	116395	NA	1
6658	chr6	+	146377628	1	146377628	146377628	1	1	exon	NA	146376417	146378186	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6659	chr6	+	146378050	7	146378049	146378052	7	1	exon	NA	146376417	146378186	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
6660	chr6	+	146599198	2	146599197	146599198	2	1	3UTR	NA	146597433	146599198	67529	146577203	146592865	146592756	NA	NA	NA	NA	NA	NA	6442	NA	6442	2
6661	chr6	+	146650602	9	146650585	146650602	9	1	3UTR	NA	146650288	146650602	108098	146642547	146650602	146650287	NA	NA	NA	NA	NA	NA	315	NA	315	9
6662	chr6	+	146778807	1	146778807	146778807	1	1	3UTR	NA	146775722	146778812	232533	146724995	146778812	146775721	NA	NA	NA	NA	NA	NA	3086	NA	3086	1
6663	chr6	+	146833529	1	146833529	146833529	1	1	3UTR	NA	146832647	146833529	272322	146796065	146833529	146832646	NA	NA	NA	NA	NA	NA	883	NA	883	1
6664	chr6	+	147032021	3	147032021	147032025	3	1	3UTR	NA	147030401	147032025	67533	146888487	147032025	147030400	NA	NA	NA	NA	NA	NA	1621	NA	1621	3
6665	chr6	+	147632612	2	147632612	147632612	2	1	3UTR	NA	147631686	147632612	67015	147475828	147510855	147510855	NA	NA	NA	NA	NA	NA	121757	NA	121757	2
6666	chr6	+	148213030	3	148213030	148213030	3	1	exon	NA	148212253	148215731	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6442	chr6	+	14831525	1	14831525	14831525	1	1	intergenic	NA	14113431	14901349	character(0)	14113316	14113431	3074322	character(0)	14113316	14113431	114142	14901349	15441977	11757203	718094	NA	1
6667	chr6	+	148564397	1	148564397	148564397	1	1	intergenic	NA	148362113	148701998	character(0)	148358795	148362113	3074322	character(0)	148358795	148362113	character(0)	148701998	148712269	145490075	202284	NA	1
6443	chr6	+	17421809	1	17421809	17421809	1	1	intergenic	NA	17348340	17436306	character(0)	17347733	17348340	3074322	character(0)	17347733	17348340	character(0)	17436306	17436412	14347487	73469	NA	1
6444	chr6	+	17666446	1	17666446	17666446	1	1	3UTR	NA	17665436	17666972	12343	17636234	17656447	17656447	NA	NA	NA	NA	NA	NA	9999	NA	9999	1
6445	chr6	+	17943025	3	17943022	17943025	3	1	3UTR	NA	17942670	17943025	64213	17692933	17820447	17820447	NA	NA	NA	NA	NA	NA	122578	NA	122578	3
6446	chr6	+	20924475	1	20924475	20924475	1	1	intergenic	NA	19789018	21128156	character(0)	19788053	19789018	3074322	character(0)	19788053	19789018	character(0)	21128156	21128258	17850153	1135457	NA	1
6447	chr6	+	21973901	1	21973901	21973901	1	1	3UTR	NA	21973700	21976038	71777	21949571	21976038	21973699	NA	NA	NA	NA	NA	NA	202	NA	202	1
6448	chr6	+	21974477	1	21974477	21974477	1	1	3UTR	NA	21973700	21976038	71777	21949571	21976038	21973699	NA	NA	NA	NA	NA	NA	778	NA	778	1
6449	chr6	+	22734348	1	22734348	22734348	1	1	exon	NA	22733733	22734500	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6450	chr6	+	24801302	1	24801302	24801302	1	1	3UTR	NA	NA	NA	20690	NA	NA	NA	20690	24795824	24801048	character(0)	24837294	24838123	500	254	500	1
6451	chr6	+	28426602	3	28426602	28426602	3	1	3UTR	NA	28426159	28426602	11844	28423560	28426602	28426158	NA	NA	NA	NA	NA	NA	444	NA	444	3
6452	chr6	+	28853004	1	28853004	28853004	1	1	intron	NA	28795939	28874860	56463	28475139	28523737	28523737	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6453	chr6	+	28888821	8	28888815	28888832	8	1	3UTR	NA	28888301	28888832	56463	28475139	28523737	28523737	NA	NA	NA	NA	NA	NA	365084	NA	365084	8
6454	chr6	+	29213880	1	29213880	29213880	1	1	intergenic	NA	29073877	29234434	16846	29060220	29073877	29071182	16846	29060220	29073877	character(0)	29234434	29234564	142698	140003	NA	1
6455	chr6	+	29376668	9	29376668	29376672	9	1	3UTR	NA	29374440	29376672	12321	29348069	29374503	29374503	NA	NA	NA	NA	NA	NA	2165	NA	2165	9
6456	chr6	+	29610818	1	29610818	29610818	1	1	intergenic	NA	29541871	29694222	27056	29526708	29541871	29536785	27056	29526708	29541871	232670	29694222	29718559	74033	68947	NA	1
6457	chr6	+	29718146	1	29718146	29718146	1	1	3UTR	NA	29717639	29718559	232670	29694222	29718559	29717638	NA	NA	NA	NA	NA	NA	508	NA	508	1
6458	chr6	+	29718557	5	29718557	29718562	5	1	3UTR	NA	29717639	29718559	232670	29694222	29718559	29717638	NA	NA	NA	NA	NA	NA	919	NA	919	5
6459	chr6	+	30144856	1	30144856	30144856	1	1	3UTR	NA	30144838	30144860	18181	30047988	30153458	30151677	NA	NA	NA	NA	NA	NA	6821	NA	6821	1
6460	chr6	+	30215085	1	30215085	30215085	1	1	intergenic	NA	30175126	30304605	character(0)	30172893	30175126	3074322	character(0)	30172893	30175126	character(0)	30304605	30331779	27140763	39959	NA	1
6461	chr6	+	30645361	11	30645357	30645362	11	1	3UTR	NA	30645287	30645363	109697	30639218	30645363	30645286	NA	NA	NA	NA	NA	NA	75	NA	75	11
6462	chr6	+	30747443	1	30747443	30747443	1	1	3UTR	NA	30747170	30748462	17294	30723547	30742574	30742574	NA	NA	NA	NA	NA	NA	4869	NA	4869	1
6463	chr6	+	30747947	1	30747947	30747947	1	1	3UTR	NA	30747170	30748462	17294	30723547	30742574	30742574	NA	NA	NA	NA	NA	NA	5373	NA	5373	1
6464	chr6	+	31507970	2	31507970	31507970	2	1	3UTR	NA	31507747	31516811	27418	31398735	31516811	31507746	NA	NA	NA	NA	NA	NA	224	NA	224	2
6465	chr6	+	32036888	2	32036888	32036888	2	1	intergenic	NA	31922270	32050246	character(0)	31786675	31922270	3074322	character(0)	31786675	31922270	76382	32050246	32058921	28962566	114618	NA	2
6466	chr6	+	33477149	1	33477149	33477149	1	1	3UTR	NA	33476146	33477149	20336	33249085	33973979	33972151	NA	NA	NA	NA	NA	NA	495002	NA	495002	1
6467	chr6	+	34116862	1	34116862	34116862	1	1	intron	NA	34116520	34127176	74354	34029448	34110297	34103854	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6468	chr6	+	34134034	1	34134034	34134034	1	1	3UTR	NA	34133449	34134034	74354	34029448	34110297	34103854	NA	NA	NA	NA	NA	NA	30180	NA	30180	1
6469	chr6	+	34487953	11	34487951	34487953	11	1	intron	NA	34487951	34504270	12183	34476207	34505613	34504449	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
6470	chr6	+	34488393	2	34488393	34488393	2	1	intron	NA	34487951	34504270	12183	34476207	34505613	34504449	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6471	chr6	+	34505092	1	34505092	34505092	1	1	3UTR	NA	34504450	34505613	12183	34476207	34505613	34504449	NA	NA	NA	NA	NA	NA	643	NA	643	1
6472	chr6	+	34505136	15	34505122	34505136	15	1	3UTR	NA	34504450	34505613	12183	34476207	34505613	34504449	NA	NA	NA	NA	NA	NA	687	NA	687	15
6473	chr6	+	35819112	1	35819112	35819112	1	1	intergenic	NA	35336825	35926711	73409	35330846	35336825	35336825	73409	35330846	35336825	character(0)	35926711	35927124	482287	482287	NA	1
6474	chr6	+	37806892	1	37806892	37806892	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	37806086	37806550	21848	37870811	37921505	34732570	342	34732570	1
6475	chr6	+	38491931	1	38491931	38491931	1	1	CDS	NA	38490384	38491931	320538	38433950	38512763	38502287	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6476	chr6	+	38539447	1	38539447	38539447	1	1	3UTR	NA	38539363	38539449	66117	38533502	38539448	38539448	NA	NA	NA	NA	NA	NA	1	NA	1	1
6477	chr6	+	38607212	1	38607212	38607212	1	1	intron	NA	38603469	38608152	192196	38551334	38605040	38603475	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6478	chr6	+	39279368	2	39279361	39279368	2	1	intergenic	NA	39242541	39381175	character(0)	39240114	39242541	3074322	character(0)	39240114	39242541	19331	39381175	39390380	36205046	36827	NA	2
6479	chr6	+	39587750	1	39587750	39587750	1	1	3UTR	NA	39587510	39588769	57869	39573873	39588769	39587509	NA	NA	NA	NA	NA	NA	241	NA	241	1
6480	chr6	+	40396751	1	40396751	40396751	1	1	3UTR	NA	40395863	40396762	69923	40325172	40396762	40395862	NA	NA	NA	NA	NA	NA	889	NA	889	1
6481	chr6	+	40490507	1	40490507	40490507	1	1	intergenic	NA	40484700	40491233	381760	40471352	40484700	40480896	381760	40471352	40484700	574417	40491233	40492305	9611	5807	NA	1
6482	chr6	+	42035156	1	42035156	42035156	1	1	intergenic	NA	41973090	42038394	387564	41968140	41973090	41972975	387564	41968140	41973090	20939	42038394	42042845	62181	62066	NA	1
6483	chr6	+	42042854	1	42042854	42042854	1	1	3UTR	NA	NA	NA	20939	NA	NA	NA	20939	42038394	42042851	353148	42140936	42141895	149	3	149	1
6484	chr6	+	42282504	1	42282504	42282504	1	1	3UTR	NA	42280478	42282508	12366	42264985	42282508	42280477	NA	NA	NA	NA	NA	NA	2027	NA	2027	1
6485	chr6	+	42439600	1	42439600	42439600	1	1	intergenic	NA	42435464	42721916	387353	42434535	42435464	42435461	387353	42434535	42435464	character(0)	42721916	42722263	4139	4136	NA	1
6486	chr6	+	47526067	7	47526067	47526074	7	1	3UTR	NA	47525635	47526139	26965	47453398	47497237	47497237	NA	NA	NA	NA	NA	NA	28830	NA	28830	7
6487	chr6	+	47526139	7	47526139	47526144	7	1	3UTR	NA	47525635	47526139	26965	47453398	47497237	47497237	NA	NA	NA	NA	NA	NA	28902	NA	28902	7
6488	chr6	+	47775097	1	47775097	47775097	1	1	intergenic	NA	47637219	47781624	character(0)	47637143	47637219	3074322	character(0)	47637143	47637219	character(0)	47781624	47781725	44700775	137878	NA	1
6489	chr6	+	47867971	1	47867971	47867971	1	1	3UTR	NA	47866948	47873537	272347	47835661	47843647	47843647	NA	NA	NA	NA	NA	NA	24324	NA	24324	1
6490	chr6	+	47868849	1	47868849	47868849	1	1	3UTR	NA	47866948	47873537	272347	47835661	47843647	47843647	NA	NA	NA	NA	NA	NA	25202	NA	25202	1
6491	chr6	+	48331317	1	48331317	48331317	1	1	intergenic	NA	48289427	48395586	character(0)	48289228	48289427	3074322	character(0)	48289228	48289427	77827	48395586	48419545	45256995	41890	NA	1
6492	chr6	+	48570722	1	48570722	48570722	1	1	3UTR	NA	48569025	48570722	243371	48554796	48570722	48569024	NA	NA	NA	NA	NA	NA	1698	NA	1698	1
6493	chr6	+	48599082	1	48599082	48599082	1	1	3UTR	NA	48597945	48599082	58887	48593883	48597387	48597387	NA	NA	NA	NA	NA	NA	1695	NA	1695	1
6494	chr6	+	48632243	1	48632243	48632243	1	1	3UTR	NA	48631540	48633685	243373	48626764	48633685	48629767	NA	NA	NA	NA	NA	NA	2476	NA	2476	1
6495	chr6	+	48633691	1	48633691	48633691	1	1	3UTR	NA	NA	NA	243373	NA	NA	NA	243373	48627935	48633689	243374	48647234	48659800	3924	2	3924	1
6496	chr6	+	49074103	6	49074098	49074103	6	1	CDS	NA	49073866	49074103	75593	49073795	49086751	49084690	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
6497	chr6	+	49084723	1	49084723	49084723	1	1	3UTR	NA	49084691	49086751	75593	49073795	49086751	49084690	NA	NA	NA	NA	NA	NA	33	NA	33	1
6498	chr6	+	50251803	1	50251803	50251803	1	1	intergenic	NA	50198939	50566643	56524	50110278	50198939	50198330	56524	50110278	50198939	73183	50566643	50594865	53473	52864	NA	1
6499	chr6	+	50910735	1	50910735	50910735	1	1	exon	NA	50909770	50910735	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6500	chr6	+	52318370	1	52318370	52318370	1	1	3UTR	NA	52317100	52318378	14028	52313498	52318378	52317099	NA	NA	NA	NA	NA	NA	1271	NA	1271	1
6501	chr6	+	52451125	1	52451125	52451125	1	1	intergenic	NA	52318378	52492451	14028	52313498	52318378	52317099	14028	52313498	52318378	74304	52492451	52500086	134026	132747	NA	1
6502	chr6	+	52766488	3	52766488	52766488	3	1	3UTR	NA	52766075	52766780	52440	52713729	52766780	52766074	NA	NA	NA	NA	NA	NA	414	NA	414	3
6503	chr6	+	52766780	3	52766771	52766780	3	1	3UTR	NA	52766075	52766780	52440	52713729	52766780	52766074	NA	NA	NA	NA	NA	NA	706	NA	706	3
6504	chr6	+	53464547	1	53464547	53464547	1	1	intron	NA	53447719	53604461	231991	53287270	53391409	53391409	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6505	chr6	+	53466030	18	53466017	53466030	18	1	intron	NA	53447719	53604461	231991	53287270	53391409	53391409	NA	NA	NA	NA	NA	NA	NA	NA	NA	18
6506	chr6	+	54645833	1	54645833	54645833	1	1	3UTR	NA	54640982	54645839	231999	54595111	54645839	54640981	NA	NA	NA	NA	NA	NA	4852	NA	4852	1
6507	chr6	+	54889617	1	54889617	54889617	1	1	3UTR	NA	54888456	54893500	387524	54816916	54893500	54884822	NA	NA	NA	NA	NA	NA	4795	NA	4795	1
6508	chr6	+	55501449	1	55501449	55501449	1	1	3UTR	NA	55497172	55501451	11517	55451978	55498905	55497171	NA	NA	NA	NA	NA	NA	4278	NA	4278	1
6509	chr6	+	56947269	1	56947269	56947269	1	1	intron	NA	56928016	56956460	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6510	chr6	+	58017976	7	58017966	58017976	7	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	58017506	58017943	character(0)	58091076	58092247	54943654	33	54943654	7
6511	chr6	+	58918998	1	58918998	58918998	1	1	3UTR	NA	58918922	58920398	73998	58831465	58843728	58843728	NA	NA	NA	NA	NA	NA	75270	NA	75270	1
6512	chr6	+	61734435	1	61734435	61734435	1	1	intron	NA	61718229	61810630	232035	61180324	62382865	62380267	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6513	chr6	+	61819892	1	61819892	61819892	1	1	3UTR	NA	61819568	61820582	232035	61180324	62382865	62380267	NA	NA	NA	NA	NA	NA	560375	NA	560375	1
6514	chr6	+	65115505	1	65115505	65115505	1	1	3UTR	NA	65114363	65116061	13990	65042583	65056438	65056438	NA	NA	NA	NA	NA	NA	59067	NA	59067	1
6515	chr6	+	65116050	4	65116050	65116061	4	1	3UTR	NA	65114363	65116061	13990	65042583	65056438	65056438	NA	NA	NA	NA	NA	NA	59612	NA	59612	4
6516	chr6	+	65151529	3	65151529	65151531	3	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	65150997	65151225	character(0)	65169164	65169957	62077207	304	62077207	3
6517	chr6	+	65328972	1	65328972	65328972	1	1	exon	NA	65328105	65329174	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6518	chr6	+	65456914	2	65456914	65456914	2	1	3UTR	NA	65456449	65458150	243407	65381105	65452965	65452965	NA	NA	NA	NA	NA	NA	3949	NA	3949	2
6519	chr6	+	65458133	2	65458133	65458133	2	1	3UTR	NA	65456449	65458150	243407	65381105	65452965	65452965	NA	NA	NA	NA	NA	NA	5168	NA	5168	2
6520	chr6	+	66540982	1	66540982	66540982	1	1	3UTR	NA	66540426	66547220	56150	66535390	66547220	66539943	NA	NA	NA	NA	NA	NA	1039	NA	1039	1
6521	chr6	+	66541109	1	66541109	66541109	1	1	3UTR	NA	66540426	66547220	56150	66535390	66547220	66539943	NA	NA	NA	NA	NA	NA	1166	NA	1166	1
6522	chr6	+	67021295	2	67021295	67021295	2	1	3UTR	NA	67017590	67021350	14701	66896397	67021350	67017589	NA	NA	NA	NA	NA	NA	3706	NA	3706	2
6523	chr6	+	67206126	11	67206118	67206126	11	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	67205619	67206083	66870	67238176	67271272	64131804	43	64131804	11
6524	chr6	+	67284207	1	67284207	67284207	1	1	3UTR	NA	67283960	67297736	66870	67238176	67271272	67271272	NA	NA	NA	NA	NA	NA	12935	NA	12935	1
6525	chr6	+	67284300	6	67284300	67284314	6	1	3UTR	NA	67283960	67297736	66870	67238176	67271272	67271272	NA	NA	NA	NA	NA	NA	13028	NA	13028	6
6526	chr6	+	71285317	1	71285317	71285317	1	1	3UTR	NA	71284757	71285319	57896	71271677	71285319	71284756	NA	NA	NA	NA	NA	NA	561	NA	561	1
6527	chr6	+	71301462	1	71301462	71301462	1	1	exon	NA	71300101	71302880	381785	71293765	71302880	71302880	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6528	chr6	+	71302880	22	71302875	71302885	22	1	exon	NA	71300101	71302880	381785	71293765	71302880	71302880	NA	NA	NA	NA	NA	NA	NA	NA	NA	22
6529	chr6	+	71312002	2	71311999	71312002	2	1	intergenic	NA	71302880	71322788	381785	71293765	71302880	71302880	381785	71293765	71302880	12526	71322788	71337494	9122	9122	NA	2
6530	chr6	+	71580168	2	71580165	71580168	2	1	3UTR	NA	71579793	71581579	66700	71543797	71581579	71579792	NA	NA	NA	NA	NA	NA	376	NA	376	2
6531	chr6	+	71581537	1	71581537	71581537	1	1	3UTR	NA	71579793	71581579	66700	71543797	71581579	71579792	NA	NA	NA	NA	NA	NA	1745	NA	1745	1
6532	chr6	+	71581576	4	71581576	71581586	4	1	3UTR	NA	71579793	71581579	66700	71543797	71581579	71579792	NA	NA	NA	NA	NA	NA	1784	NA	1784	4
6533	chr6	+	71874724	1	71874724	71874724	1	1	3UTR	NA	71874333	71875250	76614	71831331	71875244	71874930	NA	NA	NA	NA	NA	NA	206	NA	206	1
6534	chr6	+	71875213	1	71875213	71875213	1	1	3UTR	NA	71874931	71875244	76614	71831331	71875244	71874930	NA	NA	NA	NA	NA	NA	283	NA	283	1
6535	chr6	+	71875481	1	71875481	71875481	1	1	intron	NA	71874927	71877248	76614	71831331	71875244	71874930	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6536	chr6	+	72154566	7	72154553	72154571	7	1	3UTR	NA	72153671	72154571	20454	72097592	72154571	72153670	NA	NA	NA	NA	NA	NA	896	NA	896	7
6537	chr6	+	72359755	9	72359755	72359762	9	1	3UTR	NA	72359248	72359762	232086	72355447	72359762	72359247	NA	NA	NA	NA	NA	NA	508	NA	508	9
6538	chr6	+	72656133	1	72656133	72656133	1	1	intergenic	NA	72653600	72699214	character(0)	72652320	72653600	3074322	character(0)	72652320	72653600	character(0)	72699214	72705090	69581811	2533	NA	1
6539	chr6	+	73276907	2	73276907	73276907	2	1	3UTR	NA	73276709	73276911	56451	73248382	73276911	73276708	NA	NA	NA	NA	NA	NA	199	NA	199	2
6540	chr6	+	75961681	1	75961681	75961681	1	1	intergenic	NA	75202970	76121627	character(0)	75201988	75202970	3074322	character(0)	75201988	75202970	character(0)	76121627	76122899	72887359	758711	NA	1
6434	chr6	+	7874482	1	7874482	7874482	1	1	3UTR	NA	7871258	7875687	94192	7844842	7875687	7871257	NA	NA	NA	NA	NA	NA	3225	NA	3225	1
6541	chr6	+	78945724	4	78945724	78945724	4	1	intergenic	NA	78911330	79032044	character(0)	78911167	78911330	3074322	character(0)	78911167	78911330	100504701	79032044	79035869	75871402	34394	NA	4
6542	chr6	+	79034933	1	79034933	79034933	1	1	exon	NA	79034102	79035869	100504701	79032044	79035869	79035869	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6543	chr6	+	80108159	1	80108159	80108159	1	1	intron	NA	80023161	80808967	243499	80018877	80810143	80809189	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6544	chr6	+	80904083	1	80904083	80904083	1	1	intergenic	NA	80829806	81638311	character(0)	80827138	80829806	3074322	character(0)	80827138	80829806	character(0)	81638311	81638469	77829761	74277	NA	1
6435	chr6	+	8235603	2	8235603	8235603	2	1	3UTR	NA	8235482	8236274	252875	8209222	8236274	8235481	NA	NA	NA	NA	NA	NA	122	NA	122	2
6436	chr6	+	8235785	1	8235785	8235785	1	1	3UTR	NA	8235482	8236274	252875	8209222	8236274	8235481	NA	NA	NA	NA	NA	NA	304	NA	304	1
6545	chr6	+	83088238	1	83088238	83088238	1	1	3UTR	NA	83088072	83088243	16815	83086367	83088243	83088071	NA	NA	NA	NA	NA	NA	167	NA	167	1
6546	chr6	+	83200117	3	83200115	83200117	3	1	3UTR	NA	83199812	83200117	13191	83165920	83200116	83199811	NA	NA	NA	NA	NA	NA	306	NA	306	3
6547	chr6	+	83304932	1	83304932	83304932	1	1	3UTR	NA	83303326	83304944	232156	83219828	83303476	83300505	NA	NA	NA	NA	NA	NA	4427	NA	4427	1
6548	chr6	+	83431977	1	83431977	83431977	1	1	intergenic	NA	83360136	83441755	78653	83349446	83360136	83358212	78653	83349446	83360136	320775	83441755	83448322	73765	71841	NA	1
6549	chr6	+	83802552	1	83802552	83802552	1	1	3UTR	NA	83802456	83802556	56174	83794982	83802556	83802455	NA	NA	NA	NA	NA	NA	97	NA	97	1
6550	chr6	+	83979909	7	83979909	83979910	7	1	CDS	NA	83978994	83979909	18139	83867109	83929122	83929122	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
6437	chr6	+	8428752	1	8428752	8428752	1	1	3UTR	NA	8427066	8428764	100036521	8259288	8459470	8457559	NA	NA	NA	NA	NA	NA	28807	NA	28807	1
6551	chr6	+	85428958	1	85428958	85428958	1	1	3UTR	NA	NA	NA	384452	NA	NA	NA	384452	85423886	85428877	232187	85431989	85446435	855	81	855	1
6552	chr6	+	85428988	7	85428984	85428991	7	1	3UTR	NA	NA	NA	384452	NA	NA	NA	384452	85423886	85428877	232187	85431989	85446435	885	111	885	7
6553	chr6	+	85678709	1	85678709	85678709	1	1	CDS	NA	85677556	85678709	236266	85587531	85702753	85702638	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6554	chr6	+	85696818	1	85696818	85696818	1	1	intron	NA	85696818	85697312	236266	85587531	85702753	85702638	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6555	chr6	+	85780155	1	85780155	85780155	1	1	intron	NA	85780154	85796129	623273	85774393	85804057	85804057	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6438	chr6	+	8595807	1	8595807	8595807	1	1	3UTR	NA	8592907	8597480	170772	8259450	8597480	8537853	NA	NA	NA	NA	NA	NA	57954	NA	57954	1
6439	chr6	+	8597554	1	8597554	8597554	1	1	3UTR	NA	NA	NA	170772	NA	NA	NA	170772	8509600	8597548	18231	8948431	8952430	59701	6	59701	1
6556	chr6	+	86272479	1	86272479	86272479	1	1	3UTR	NA	86271956	86275719	21802	86195223	86275719	86271955	NA	NA	NA	NA	NA	NA	524	NA	524	1
